index;Periodo;Tipo_de_población_a_la_que_pertenece;Año_de_graduación_como_bachiller;Desde_que_ingresó_a_su_carrera_universitaria_¿Cuánto_tiempo_estuvo_sin_realizar_estudios(años)?;¿Tipo_de_institución_donde_terminó_el_bachillerato?;Selecciona_la_modalidad_del_bachillerato_que_estudió;Estudios_que_ha_adelantado;Actualmente_trabaja;Seguridad_social:;¿Cómo_financia_sus_estudios?;¿Es_padre_o_madre_cabeza_de_familia?;Número_de_hijos:;¿Con_quién_vive?;Grado_de_escolaridad_de_la_madre;Grado_de_escolaridad_de_la_padre;Tipo_de_transporte_que_utiliza_para_desplazarse_hasta_la_universidad:;Seleccione_un_rango_de_costo_en_pasajes_hasta_la_universidad:;¿Cuál_es_la_razón_que_lo_motivó_a_escoger_el_programa_en_la_modalidad_a_distancia?;Programa_académico_al_cual_pertenece:;Ubicación_semestral;Señale_cuál(es)_dificultad(es)_académica(s)_ha_presentado_en_el_transcurso_de;¿Posee_algún_tipo_de_discapacidad?;Practica_algún_deporte;¿Cuál(es)_es(son)_su(s)_pasatiempo(s)_favorito(s)?;¿Hace_parte_de_algún_grupo_artístico,_cultural,_deportivo_o_juvenil?;¿Le_gusta_trabajar_en_equipo?;¿De_qué_tiempo_dispone_para_trabajar_individualmente?;De_qué_tiempo_dispone_para_trabajar_en_equipo?;Posee_dificultades_para_relacionarse_con_otras_personas_(compañeros,_docentes)_(única_respuesta);En_cuanto_a_sus_profesores,_se_siente:_(única_respuesta);En_cuanto_a_la_elección_de_su_carrera_se_siente:;¿Cuál_es_su_proyecto_de_vida?;¿Está_habituado(a)_a_tomar_notas_y_apuntes_en_su_proceso_de_estudio?;Seleccione_el_nivel_de_conocimiento_en_informática;¿Dispone_de_un_computador_permanentemente?;¿Posee_conexión_permanente_a_internet?;Seleccione_los_dispositivos_electrónicos_con_los_que_cuenta_actualmente;¿Cuáles_son_las_principales_actividades_que_realiza_en_internet?_;PERIODOINGRESO;SITE_DESCRIPCION;ESTADO_CIVIL;ESTRATO;SEXO;LIBRETA_MILITAR;CLASE_LIBRETA;NACIONALIDAD;DEPARTAMENTOID_INSTITUCION;MUNICIPIOID_INSTITUCION;INSTITUCIONEDUCATIVA;NOMBRE_INSTITUCIONEDUCATIVA;PAIS_NACIMIENTO;DEPARTAMENTO_NACIMIENTO;CIUDAD_NACIMIENTO;PAIS_PROCEDENCIA;DEPARTAMENTO_PROCEDENCIA;MUNICIPIO_PROCEDENCIA;ZONARESIDENCIAL;CIRCUNSCRIPCION;ORIENTACION_SEXUAL;IDENTIDAD_DE_GENERO;CAPACIDADEXCEPCIONAL;DISCAPACIDAD;DISCAPACIDAD_DESCRI;DISCAPACIDAD_ID_PADRE;EDAD_DE_INGRESO;PROGRAMA;nombre;cedula;MATERIA;NOTA;CREDITOS;CREDITOS_PROGRAMA;APROBADO;TIPO;PERIODO2;PROMEDIO;MATRICULAS;SEMILLERO;SOLI_ID;SOLI_ESTADO;SUBSIDIO_ALIMENTARIO;NOMBRE_EPS;INGRESOS_ULTIMO_ANO;CIRCUNSCRIPCION2;PUNTAJE_SISBEN;ES_EGRESADO;FECHAGRADUACION;ES_REINGRESO;IDENTIFICADOR;CantidadMateriasPerdidas;CantidadDeSemestres;PorcentajeDeCreditos
23;1/01/2017;Urbana;2016;0;Pública;Presencial;Técnico;No;Subsidiado;Familia;No;No tiene;Madre y/o Padre;Primaria;Primaria;Taxi;$ 4.000 - $ 10.000;Es el campo de formación de mi interés;Administración Financiera;I;ninguna;Ninguna;Fútbol;Leer;Sí;Casi siempre;Todo el tiempo disponible;1-2 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Básico;Sí;Sí;Portátil;"Correo electrónico
Redes sociales
Cursos virtuales";1/01/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;M;NO;;Colombia;Caquetá;CARTAGENA DEL CHAIRA;1152790;INSTITUCION EDUCATIVA EL CHAIRA JOSE MARIA CORDOBA;Colombia;Caquetá;CARTAGENA DEL CHAIRA;Colombia;Caquetá;CARTAGENA DEL CHAIRA;URBANA;REGULAR PREGRADO;NO APLICA;MASCULINO;NO APLICA;0;NO APLICA;;190;ADMINISTRACIÓN FINANCIERA;Lamar Kilfeather;359138310;CULTURA Y DEPORTE;4,2;2;1490;SI;NORMAL;1/02/2019;2,38;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;SI;2716;70;3;1,74497E+16
49;1/02/2017;Urbana;2007;8;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;No;1-feb;Esposo(a) e hijos;Primaria;Primaria;Moto;Inferior a $ 4.000;Es el campo de formación de mi interés;Administración Financiera;I;comprensión de lectura;Ninguna;Ninguno;Escuchar música;No;Rara vez;1-2 horas diarias;1-2 horas diarias;No;No sabe / No responde;Satisfecho;Otro;A menudo tomo notas;Medio;Sí;Sí;Portátil;Otros;1/02/2017;EXCLUIDO ASIMILACION DE PENSUM;Casado;1;F;NO;;;Caquetá;CARTAGENA DEL CHAIRA;1029470;COLEGIO AGROECOLOGICO CAMILO TORRES;;;;Colombia;Caquetá;CARTAGENA DEL CHAIRA;URBANA;REGULAR PREGRADO;;;NO APLICA;0;NO APLICA;;260;ADMINISTRACIÓN FINANCIERA;Randal Warmisham;338626860;EPISTEMOLOGIA DE LA INVESTIGACIÓN;3,3;2;1490;SI;NORMAL;1/01/2018;3,5;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;SI;2728;0;2;1,94631E+16
48;1/02/2017;Urbana;2007;8;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;No;1-feb;Esposo(a) e hijos;Primaria;Primaria;Moto;Inferior a $ 4.000;Es el campo de formación de mi interés;Administración Financiera;I;comprensión de lectura;Ninguna;Ninguno;Escuchar música;No;Rara vez;1-2 horas diarias;1-2 horas diarias;No;No sabe / No responde;Satisfecho;Otro;A menudo tomo notas;Medio;Sí;Sí;Portátil;Otros;1/02/2021;EXCLUIDO NO RENOVACION DE MATRICULA;Casado;1;F;NO;;;Caquetá;CARTAGENA DEL CHAIRA;1029470;COLEGIO AGROECOLOGICO CAMILO TORRES;;;;Colombia;Caquetá;CARTAGENA DEL CHAIRA;URBANA;REGULAR PREGRADO;;;NO APLICA;0;NO APLICA;;300;ADMINISTRACIÓN FINANCIERA;Gae Jarratt;590851811;INFORMÁTICA II;0;2;1690;NO;NORMAL;1/02/2021;0,03;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2728;0;1;1,71598E+16
24;1/01/2017;Urbana;2015;1;Pública;Presencial;Técnico;Sí;Subsidiado;Recursos Propios;No;No tiene;Madre y/o Padre;Secundaria;Primaria;Taxi;$ 50.000 en adelante;Otro;Administración Financiera;I;ninguna;Ninguna;Otro;Leer;No;Casi siempre;3-4 horas diarias;1-2 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Básico;Sí;Sí;Portátil;Cursos virtuales;1/01/2017;GRADUADO;Soltero;1;M;NO;;CO;Caquetá;CARTAGENA DEL CHAIRA;1152790;INSTITUCION EDUCATIVA EL CHAIRA JOSE MARIA CORDOBA;Colombia;Caquetá;CARTAGENA DEL CHAIRA;Colombia;Caquetá;CARTAGENA DEL CHAIRA;URBANA;REGULAR PREGRADO;HETEROSEXUAL;MASCULINO;TALENTO EXCEPCIONAL GENERAL;0;NO APLICA;;200;ADMINISTRACIÓN FINANCIERA;Nathalie Whitman;750739029;EL ESTADO COMO ORGANIZACIÓN ECONÓMICA;3,5;3;1490;SI;NORMAL;1/02/2017;3,69;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;SI;26/08/2022;NO;2747;40;11;100
14;1/01/2017;Urbana;2010;5;Pública;Presencial;Técnico;Sí;Subsidiado;Recursos Propios;Si;1-feb;Madre y/o Padre;Secundaria;Secundaria;A pie;$ 4.000 - $ 10.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Ninguno;Leer;No;Algunas veces;3-4 horas diarias;1-2 horas diarias;No;Satisfecho;Muy satisfecho;Tener familia;Siempre tomo notas;Medio;No;No;Celular inteligente;Correo electrónico;1/01/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;VALPARAISO;;;;;REGULAR PREGRADO;;;;;;;300;LICENCIATURA EN PEDAGOGÍA INFANTIL;Joachim Giff;181923383;MODULO INTRODUCTORIO;0;15;1330;NO;NORMAL;1/01/2017;0;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2785;10;1;0
135;1/02/2018;Urbana;2012;5;Pública;Informal (Sabatino);Ninguno;Sí;Subsidiado;Recursos Propios;Si;1-feb;Esposo(a) e hijos;Primaria;Primaria;Moto;$ 25.000 - $ 50.000;Buen futuro laboral;Licenciatura en Pedagogía Infantil;I;concentración;Ninguna;Voleibol;Leer;No;Casi siempre;Todo el tiempo disponible;Todo el tiempo disponible;No;Satisfecho;Muy satisfecho;Ser profesional;A menudo tomo notas;Medio;Sí;No;Celular inteligente;Correo electrónico;1/02/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Casado;1;F;NO;;CO;;;;;Colombia;Caquetá;VALPARAISO;;;;;REGULAR PREGRADO;;;;;;;240;LICENCIATURA EN PEDAGOGÍA INFANTIL;Mel Kindon;454452474;INTRODUCCION AL DESARROLLO HUMANO;0,7;3;1330;NO;NORMAL;1/01/2019;2,1;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2796;60;2;1,12782E+16
42;1/02/2017;Rural;2008;7;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;No;No tiene;Sólo;Ninguna;Ninguna;Moto;$ 15.000 - $ 25.000;Buen futuro laboral;Administración Financiera;I;comprensión de lectura;Ninguna;Otro;Escuchar música;No;Algunas veces;1-2 horas diarias;1-2 horas diarias;No;Satisfecho;Algo satisfecho;Ser profesional;Pocas veces tomo notas;Medio;Sí;Sí;"Portátil
Celular inteligente";"Correo electrónico
Música y vídeos";1/02/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Unión Libre;2;M;NO;;Colombia;;;;;Colombia;Caquetá;PUERTO RICO;;;;;REGULAR PREGRADO;;;;;;;250;ADMINISTRACIÓN FINANCIERA;Johnnie Gommery;782861417;MODULO INTRODUCTORIO;0,2;14;1490;NO;NORMAL;1/02/2017;0,2;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2809;10;1;0
202;1/02/2021;Urbana;2020;1;Pública;Presencial;Técnico;No;Subsidiado;Recursos Propios;No;No tiene;Madre y/o Padre;Secundaria;Secundaria;A pie;$ 25.000 - $ 50.000;Consejo de otras personas;Mercadeo;I;memoria;Ninguna;Ninguno;Escuchar música;Sí;Rara vez;3-4 horas diarias;1-2 horas diarias;No sabe / No responde;Algo satisfecho;Algo satisfecho;Tener dinero;Pocas veces tomo notas;Básico;No;Sí;"Portátil;Celular inteligente";Música y vídeos;1/02/2021;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;M;NO;;CO;Caquetá;SAN JOSE DEL FRAGUA;916030;COLEGIO DON QUIJOTE;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;FLORENCIA;RURAL;REGULAR PREGRADO;;;NO APLICA;0;NO APLICA;;170;MERCADEO;Morganica Frenzl;227705030;COMUNICACIÓN II;4;3;1480;SI;NORMAL;1/01/2022;3,78;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2811;0;2;2,22973E+14
27;1/01/2017;Urbana;2016;0;Pública;Informal (Sabatino);Ninguno;Sí;Subsidiado;Familia;No;No tiene;Otras Personas;Ninguna;Ninguna;A pie;Inferior a $ 4.000;Otro;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Ninguno;"Bailar
Escuchar música
Otro";No;Casi siempre;1-2 horas diarias;Todo el tiempo disponible;No sabe / No responde;No sabe / No responde;Satisfecho;Ser profesional;A menudo tomo notas;Ninguno;No;No;Celular inteligente;"Redes sociales
Música y vídeos";1/01/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;EL DONCELLO;;;;;REGULAR PREGRADO;;;;;;;160;LICENCIATURA EN PEDAGOGÍA INFANTIL;Paulo Krishtopaittis;636459492;FILOSOFIA DE LA EDUCACION;3,4;3;1330;SI;NORMAL;1/02/2017;3,2;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2814;0;2;2,25564E+15
275;1/01/2022;Urbana;2019;2;Privada;Informal (Sabatino);Ninguno;No;Subsidiado;Recursos Propios;No;No tiene;Madre y/o Padre;Secundaria;Ninguna;A pie;$ 4.000 - $ 10.000;Otro;Administración Financiera;I;concentración;Ninguna;Fútbol;FUTBOL;No;Algunas veces;1-2 horas diarias;1-2 horas diarias;No;Satisfecho;Algo satisfecho;Ser profesional;A menudo tomo notas;Básico;No;No;"Portátil;Celular inteligente";"Correo electrónico;Redes sociales;Cursos virtuales";1/01/2022;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;FLORENCIA;;;;;VICTIMA DEL CONFLICTO ARMADO INTERNO;;;;;;;220;ADMINISTRACIÓN FINANCIERA;Shelton Winckles;220522425;IDIOMA EXTRANJERO I;0,99;2;1690;NO;NORMAL;1/01/2022;1,21;falta;;;;NO;falta no se guarda;,oo;VICTIMA DEL CONFLICTO ARMADO INTERNO;;NO;;NO;2822;60;1;0
156;1/02/2020;Rural;2019;0;Pública;Presencial;Técnico;No;Contributivo;Familia;No;No tiene;Madre y/o Padre;Secundaria;Primaria;Carro;$ 50.000 en adelante;Sentir vocación desde la infancia;Licenciatura en Pedagogía Infantil;I;memoria;Ninguna;Fútbol;"Leer
Escribir
Escuchar música";No;Siempre;3-4 horas diarias;3-4 horas diarias;No;Muy satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Medio;Sí;No;"Portátil
Celular inteligente";"Correo electrónico
Redes sociales
Música y vídeos
Cursos virtuales";1/02/2020;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;9999999990;Otra;Colombia;Caquetá;FLORENCIA;Colombia;Caquetá;FLORENCIA;RURAL;REGULAR PREGRADO;HETEROSEXUAL;FEMENINO;TALENTO EXCEPCIONAL ESPECIFICO;0;NO APLICA;;170;LICENCIATURA EN EDUCACIÓN INFANTIL;Tine Muff;253618772;COMUNICACIÓN Y PRODUCCIÓN DE TEXTO AUTÓNOMO II;3,1;2;1620;SI;NORMAL;1/01/2021;3,2;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2824;40;2;1,11111E+15
184;1/02/2021;Urbana;2016;5;Pública;Informal (Sabatino);Ninguno;Sí;Contributivo;Recursos Propios;Si;No tiene;Esposo(a) e hijos;Primaria;Secundaria;Moto;$ 25.000 - $ 50.000;Buen futuro laboral;Licenciatura en Educación Infantil;I;concentración;Ninguna;Fútbol;Cocinar;No;Casi siempre;3-4 horas diarias;3-4 horas diarias;No;Satisfecho;Satisfecho;Ser profesional;Pocas veces tomo notas;Medio;Sí;Sí;Portátil;"Correo electrónico;Redes sociales";1/02/2021;EXCLUIDO NO RENOVACION DE MATRICULA;Unión Libre;1;M;NO;;Colombia;;;;;Colombia;Caquetá;CURILLO;;;;;REGULAR PREGRADO;;;;;;;310;LICENCIATURA EN EDUCACIÓN INFANTIL;Charmion Pitrollo;158701965;TECNOLOGÍAS PARA EL APRENDIZAJE Y EL CONOCIMIENTO TAC I;0,8;3;1620;NO;NORMAL;1/02/2021;1;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2842;50;1;0
1;1/02/2016;Urbana;2015;0;Pública;Presencial;Técnico;No;Subsidiado;Familia;No;No tiene;Madre y/o Padre;Secundaria;Secundaria;Moto;$ 4.000 - $ 10.000;Otro;Licenciatura en Pedagogía Infantil;I;"comprensión de lectura
concentración";Ninguna;Otro;"Leer
Otro";No;Casi siempre;Todo el tiempo disponible;Todo el tiempo disponible;Sí;No sabe / No responde;Muy satisfecho;Ser profesional;A menudo tomo notas;Medio;Sí;Sí;"Portátil
Celular inteligente";Otros;1/02/2016;GRADUADO;Soltero;1;F;NO;;CO;Caquetá;FLORENCIA;11150;UNIVERSIDAD DE LA AMAZONIA;Colombia;Bogotá, Distrito Capital;BOGOTA D.C.;Colombia;Bogotá, Distrito Capital;BOGOTA D.C.;URBANA;REGULAR PREGRADO;HETEROSEXUAL;FEMENINO;NO APLICA;0;NO APLICA;;190;LICENCIATURA EN PEDAGOGÍA INFANTIL;Andrei Ruston;264045807;EDUCACION INCLUSIVA;3,8;3;1330;SI;NORMAL;1/02/2019;3,9;falta;Electroquímica de sistemas biológicos, moléculas orgánicas pequeñas y polímeros;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;SI;28/05/2021;NO;2874;10;10;100
54;1/01/2017;Rural;2015;1;Pública;Presencial;Ninguno;Sí;Subsidiado;Recursos Propios;No;No tiene;Sólo;Primaria;Primaria;Bus;$ 50.000 en adelante;Otro;Administración Financiera;I;ninguna;Ninguna;Ninguno;"Escribir
Bailar
Escuchar música";No;Algunas veces;Solo fines de semana;Solo fines de semana;No;No sabe / No responde;No sabe / No responde;Ser profesional;Siempre tomo notas;Básico;No;No;Celular inteligente;"Correo electrónico
Redes sociales";1/01/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;SAN JOSE DEL FRAGUA;;;;;REGULAR PREGRADO;;;;;;;190;ADMINISTRACIÓN FINANCIERA;Fidelia Kupisz;222252891;MODULO INTRODUCTORIO;0,1;14;1490;NO;NORMAL;1/01/2017;0,1;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2877;10;1;0
138;1/02/2018;Urbana;2017;0;Pública;Presencial;Técnico;Sí;Contributivo;Familia;No;No tiene;Madre y/o Padre;Especialización;Primaria;A pie;$ 25.000 - $ 50.000;Sentir vocación desde la infancia;Licenciatura en Pedagogía Infantil;I;concentración;Visual;Ninguno;"Bailar
Escuchar música
Otro";No;Casi siempre;Todo el tiempo disponible;Todo el tiempo disponible;No;Muy satisfecho;Muy satisfecho;Ser profesional;A menudo tomo notas;Medio;Sí;Sí;"Computador de escritorio
Celular inteligente";"Correo electrónico
Música y vídeos";1/02/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;PUERTO RICO;;;;;REGULAR PREGRADO;;;;;;;190;LICENCIATURA EN PEDAGOGÍA INFANTIL;Morgana Fidilis;115125775;ESTADISTICA APLICADA A LA EDUCACION;3,5;2;1330;SI;NORMAL;1/01/2019;3,5;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2886;60;3;2,25564E+15
137;1/02/2020;Rural;2011;9;Pública;Presencial;Técnico;Sí;Subsidiado;Recursos Propios;Si;1-feb;Esposo(a) e hijos;Ninguna;Ninguna;Moto;Inferior a $ 4.000;Es el campo de formación de mi interés;Administración Financiera;I;memoria;Ninguna;Ninguno;Leer;No;Casi siempre;1-2 horas diarias;1-2 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Medio;Sí;Sí;"Portátil
Celular inteligente";"Correo electrónico
Redes sociales
Música y vídeos
Descargar programas y juegos
Cursos virtuales";1/02/2020;EXCLUIDO NO RENOVACION DE MATRICULA;Casado;1;M;NO;;Colombia;;;;;Colombia;Caquetá;PUERTO RICO;;;;;VICTIMA DEL CONFLICTO ARMADO INTERNO;;;;;;;260;ADMINISTRACIÓN FINANCIERA;Clyde Brattell;296990790;PENSAMIENTO LÓGICO MATEMÁTICO;0;3;1690;NO;NORMAL;1/02/2020;0,16;falta;;;;NO;falta no se guarda;,oo;VICTIMA DEL CONFLICTO ARMADO INTERNO;;NO;;NO;2928;60;1;0
194;1/02/2020;Urbana;2014;4;Pública;Presencial;Técnico;No;Contributivo;Familia;No;No tiene;Esposo(a) e hijos;Primaria;Primaria;Moto;;Consejo de otras personas;Licenciatura en Pedagogía Infantil;I;"comprensión de lectura
escritura
concentración";Ninguna;Ninguno;Cocinar;No;Casi siempre;Todo el tiempo disponible;Todo el tiempo disponible;No sabe / No responde;No sabe / No responde;Satisfecho;Ser profesional;Siempre tomo notas;Medio;Sí;Sí;"Portátil
Celular inteligente";Redes sociales;1/02/2020;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;LA MONTAÑITA;;;;;VICTIMA DEL CONFLICTO ARMADO INTERNO;;;;;;;240;LICENCIATURA EN EDUCACIÓN INFANTIL;Findlay Lakenton;504746110;UNIVERSIDAD REGION Y MEDIO AMBIENTE;1,11;3;1620;NO;NORMAL;1/02/2020;1,11;falta;;;;NO;falta no se guarda;,oo;VICTIMA DEL CONFLICTO ARMADO INTERNO;;NO;;NO;2934;50;1;0
188;1/02/2021;Rural;2017;3;Pública;Presencial;Ninguno;No;Subsidiado;Familia;No;1-feb;Esposo(a) e hijos;Universitario;Ninguna;Moto;$ 15.000 - $ 25.000;Es el campo de formación de mi interés;Licenciatura en Educación Infantil;I;memoria;Visual;Voleibol;Cocinar;No;Siempre;1-2 horas diarias;1-2 horas diarias;Sí;No sabe / No responde;Muy satisfecho;Ser profesional;A menudo tomo notas;Básico;No;No;Celular inteligente;"Correo electrónico;Música y vídeos;Cursos virtuales";1/02/2021;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;SAN JOSE DEL FRAGUA;;;;;VICTIMA DEL CONFLICTO ARMADO INTERNO;;;;;;;240;LICENCIATURA EN EDUCACIÓN INFANTIL;Rhianna McKitterick;164416336;EL MAESTRO DE EDUCACIÓN INFANTIL;0;3;1620;NO;NORMAL;1/02/2021;0,04;falta;;;;NO;falta no se guarda;,oo;VICTIMA DEL CONFLICTO ARMADO INTERNO;;NO;;NO;2939;50;1;0
57;1/01/2017;Urbana;2004;3;Pública;Presencial;Técnico;Sí;Contributivo;Recursos Propios;Si;1-feb;Sólo;Primaria;Ninguna;Bus;$ 50.000 en adelante;Buen futuro laboral;Administración Financiera;I;otra;Ninguna;Baloncesto;"Leer
Escribir
Bailar";No;Casi siempre;3-4 horas diarias;1-2 horas diarias;No;No sabe / No responde;Satisfecho;Ser profesional;Pocas veces tomo notas;Básico;Sí;No;"Portátil
Celular inteligente";Correo electrónico;1/01/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;SOLANO;;;;;DESPLAZADO;;;;;;;320;ADMINISTRACIÓN FINANCIERA;Garrot Jacox;688292412;EPISTEMOLOGIA DE LA INVESTIGACIÓN;0,9;2;1490;NO;NORMAL;1/02/2017;1,78;falta;;;;NO;falta no se guarda;,oo;DESPLAZADO;;NO;;NO;2946;60;2;1,00671E+15
175;1/02/2020;Urbana;2019;0;Pública;Presencial;Ninguno;No;Subsidiado;Familia;No;No tiene;Madre y/o Padre;Primaria;Ninguna;Bus;Inferior a $ 4.000;Sentir vocación desde la infancia;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Ninguno;"Leer
Bailar";No;Casi siempre;Todo el tiempo disponible;Solo fines de semana;No;Satisfecho;Satisfecho;Ser profesional;A menudo tomo notas;Medio;Sí;No;"Portátil
Celular inteligente";"Correo electrónico
Redes sociales
Música y vídeos
Cursos virtuales";1/02/2020;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;CO;;;;;Colombia;Caquetá;SOLANO;;;;;VICTIMA DEL CONFLICTO ARMADO INTERNO;;;;;;;180;LICENCIATURA EN EDUCACIÓN INFANTIL;Bette-ann Gormley;341038115;ELECTIVA I;3,3;2;1620;SI;NORMAL;1/01/2021;3,2;falta;;;;NO;falta no se guarda;,oo;VICTIMA DEL CONFLICTO ARMADO INTERNO;;NO;;NO;2951;100;4;1,85185E+15
127;1/02/2020;Rural;2007;12;Pública;Presencial;Técnico;No;Subsidiado;Recursos Propios;Si;1-feb;Sólo;Primaria;Ninguna;Otro medio;$ 50.000 en adelante;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Ninguno;Leer;No;Casi siempre;3-4 horas diarias;3-4 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Medio;Sí;Sí;Celular inteligente;Correo electrónico;1/02/2020;EXCLUIDO NO RENOVACION DE MATRICULA;Madre soltera;1;F;NO;;Colombia;;;;;Colombia;Cauca;TIMBIO;;;;;REGULAR PREGRADO;;;;;;;310;LICENCIATURA EN EDUCACIÓN INFANTIL;Antonio Volker;453040402;UNIVERSIDAD REGION Y MEDIO AMBIENTE;1,97;3;1620;NO;NORMAL;1/02/2020;1,49;falta;;;;NO;falta no se guarda;,oo;REGULAR PREGRADO;;NO;;NO;2953;50;1;0
71;1/02/2018;Urbana;2014;4;Pública;Presencial;Ninguno;Sí;Subsidiado;Recursos Propios;No;No tiene;Sólo;Primaria;Ninguna;Moto;$ 10.000 - $ 15.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;ninguna;Ninguna;Ninguno;"Leer
Escribir";No;Siempre;3-4 horas diarias;1-2 horas diarias;No;Satisfecho;Muy satisfecho;Ser profesional;Siempre tomo notas;Básico;No;No;Celular inteligente;"Correo electrónico
Cursos virtuales";1/02/2018;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;LA MONTAÑITA;;;;;DESPLAZADO;;;;;;;200;LICENCIATURA EN PEDAGOGÍA INFANTIL;Guilbert Wilgar;635432754;CONTEXTO SOCIOECONOMICO DE LA EDUCACION;1,3;2;1330;NO;NORMAL;1/01/2019;2,5;falta;Infancia LINFA ;;;NO;falta no se guarda;,oo;DESPLAZADO;;NO;;NO;2972;60;2;1,12782E+16
52;1/01/2017;Urbana;2015;1;Pública;Informal (Sabatino);Ninguno;Sí;Subsidiado;Recursos Propios;No;No tiene;Madre y/o Padre;Ninguna;Ninguna;Bus;Inferior a $ 4.000;Es el campo de formación de mi interés;Licenciatura en Pedagogía Infantil;I;comprensión de lectura;Visual;Ninguno;Cocinar;No;Algunas veces;3-4 horas diarias;1-2 horas diarias;No;Satisfecho;Satisfecho;Ser profesional;Siempre tomo notas;Básico;No;No;Teléfono celular - solo llamadas;Música y vídeos;1/01/2017;EXCLUIDO NO RENOVACION DE MATRICULA;Soltero;1;F;NO;;Colombia;;;;;Colombia;Caquetá;VALPARAISO;;;;;DESPLAZADO;;;;;;;290;LICENCIATURA EN PEDAGOGÍA INFANTIL;Dennis Smillie;480566768;FILOSOFIA DE LA EDUCACION;1,7;3;1330;NO;NORMAL;1/02/2017;2,6;falta;;;;NO;falta no se guarda;,oo;DESPLAZADO;;NO;;NO;2987;50;2;1,35338E+16
